Canonical_SMILES,AMES,BBB,Bioavailability,Caco2,Clearance_H.,Clearance_M.,CYP2C9_Sub.,CYP2C9_In.,CYP2D6_Sub.,CYP2D6_In.,CYP3A4_Sub.,CYP3A4_In.,DILI,Half_Life,hERG,HIA_Hou,LD50_Zhu,Lipophilicity,Pgp,PPBR,Solubility,VDss
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccc(OC)cc1,0.178378795,0.910351071,0.847775178,-4.976062444,31.44077604,40.36839289,0.21794086,0.787506213,0.17809713,0.118770321,0.497484491,0.508256495,0.261857063,11.86428872,0.765572322,0.969126104,2.454866234,2.984658242,0.861071958,98.34621969,-5.603286944,2.933371187
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.097527866,0.773410348,0.792161916,-4.811920306,27.01726875,32.82968701,0.177478821,0.347753248,0.142992099,0.080374302,0.690699613,0.319654698,0.554376294,15.87618747,0.315603375,0.967684301,2.335908428,3.180845195,0.746381529,95.82943952,-4.55049105,3.79772595
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,0.214382201,0.94165374,0.866182764,-4.69105141,28.75065675,27.31193369,0.181325533,0.331550598,0.241793316,0.167719789,0.542440266,0.390225498,0.190389929,9.561692459,0.696515923,0.9697074,2.322716912,2.868759795,0.286067672,94.06129309,-3.861975856,2.204585888
CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,0.84663589,0.882719068,0.860711655,-4.911628565,32.1267904,17.20193531,0.194553573,0.683727597,0.420750816,0.308174122,0.50398727,0.742033334,0.627952928,10.59882526,0.827981834,0.963373975,2.453879782,3.323727373,0.8567526,97.32226971,-4.484892649,4.070890852
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,0.495106455,0.887978937,0.850349251,-5.271106751,24.2208994,11.57295664,0.228218054,0.479803112,0.252786642,0.129548374,0.513348531,0.419292128,0.853939393,35.69104546,0.530750259,0.967061539,2.526404608,3.309860702,0.867336376,98.04523447,-4.788869018,6.380453431
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0.197353,0.670175132,0.70750728,-5.090314279,67.54341652,60.43643598,0.197957872,0.244781125,0.152981705,0.090312296,0.705614126,0.649643579,0.630859128,13.66643632,0.657342598,0.949744386,2.884301147,2.450003271,0.85610095,91.06517902,-4.583296753,16.79044512
C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,0.265304815,0.856935551,0.832284793,-5.062763145,23.04085665,10.81831125,0.195373841,0.233912888,0.262473328,0.182753713,0.442115263,0.203212834,0.169875527,16.18686277,0.291926493,0.956792985,2.236475755,1.985357459,0.094623966,92.04948092,-1.989968315,2.360294374
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,0.264155846,0.854003495,0.850839338,-5.03600473,19.36727433,29.66590238,0.197424622,0.77993166,0.165623482,0.089639969,0.600876062,0.408651442,0.327530127,7.532649731,0.741426425,0.953616714,2.614167363,3.223819565,0.890879502,96.67817588,-3.719631022,4.4001073
NC(=O)c1nc(F)cnc1O,0.252074649,0.926316711,0.863818648,-4.847894493,21.84033008,15.01595836,0.210252417,0.107908835,0.238654879,0.061225523,0.466820679,0.115827862,0.599940609,9.510498882,0.210111618,0.968830135,2.286146576,2.486806707,0.092881595,91.33081755,-0.708680604,1.466539279
N.O=C(O)CC(O)(CC(=O)O)C(=O)O.[Fe+3],0.148920134,0.836354535,0.810629339,-5.81986366,13.98554395,7.667896078,0.233147469,0.097158872,0.149275655,0.068055111,0.422432853,0.084707759,0.172341215,27.96747356,0.191661693,0.940871954,2.003840711,0.721498965,0.070553341,88.06823474,-0.815596756,0.290248106
[Fe+3],0.17404883,0.943620396,0.820588363,-4.45279491,21.0959225,38.51861777,0.202035363,0.094079001,0.158911146,0.077973547,0.401197536,0.089951642,0.165620547,18.91929937,0.209804209,0.96668663,2.217249051,2.603033667,0.074901565,89.48247723,-3.104127153,2.592734303
[Cl][Fe]([Cl])[Cl],0.295929374,0.945575694,0.837812388,-4.513359576,18.78867475,36.19726896,0.19458123,0.101508739,0.198911923,0.074037298,0.410752861,0.089438708,0.499147612,203.9072747,0.212552802,0.965547859,2.276363248,2.835407417,0.076772099,87.36131913,-2.739702173,3.098394819
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O.[Fe+3],0.17387536,0.328519075,0.610154709,-6.568905069,16.59936746,0.449551801,0.211940894,0.077778427,0.170510741,0.065131,0.468720001,0.096579277,0.310231072,15.13322849,0.471424565,0.520412858,2.120625113,0.900573623,0.125055145,65.54049232,-1.013161348,0.466060481
O=P([O-])([O-])OC(CCO)CCO.O=P([O-])([O-])OCC(O)CO.[Fe+2].[Fe+2],0.30193992,0.865820351,0.805096625,-5.599691122,17.21230485,28.78369092,0.204692118,0.105834626,0.210954535,0.073120496,0.473885209,0.095848815,0.200264484,16.30942344,0.310154295,0.92778986,2.601731117,1.529731419,0.101907146,78.86598565,-0.725931404,0.948416154
Cc1occc(=O)c1[O-].Cc1occc(=O)c1[O-].Cc1occc(=O)c1[O-].[Fe+3],0.281102511,0.889924516,0.831532066,-5.245633319,20.2102972,28.26456068,0.203755978,0.179019881,0.18666435,0.079870733,0.567164446,0.131290047,0.731962618,13.42353209,0.418576108,0.960599183,2.439314891,2.468432336,0.349464145,92.01967992,-2.246774526,2.079252295
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=P(O)(O)OP(=O)(O)O.O=P(O)(O)OP(=O)(O)O.O=P([O-])([O-])OP(=O)([O-])O.[Fe+3].[Fe+3].[Fe+3].[Fe+3],0.226061916,0.61891652,0.614202148,-6.532658975,30.76010973,36.03222928,0.22691301,0.100915447,0.153014116,0.083286849,0.489566724,0.100917102,0.602645932,103.902588,0.240039941,0.156870531,2.602582051,0.912929803,0.145953696,62.57031072,-1.590500065,0.405446261
O.O.O.O.O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],0.28174525,0.922633247,0.828671107,-5.494147733,25.06131656,12.07236284,0.209520779,0.107345753,0.154072604,0.060226074,0.495427333,0.09208491,0.681955065,52.71754593,0.198130875,0.894507805,2.145533827,1.304418423,0.096777046,70.81245689,-1.495635412,0.97737502
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1[O-].[Fe+2],0.21580855,0.716225082,0.818629144,-5.755218495,21.58748009,46.57911338,0.19612427,0.109231083,0.155828696,0.064919658,0.449347065,0.101121696,0.424514047,21.1723293,0.19788054,0.95749127,2.281263437,1.463503937,0.128360686,79.1641555,-0.525028146,1.218975889
NCC(=O)[O-].NCC(=O)[O-].[Fe+2],0.192340367,0.88321065,0.849420037,-5.146738155,13.72291174,5.788075919,0.200791551,0.07734186,0.169493464,0.07114681,0.386477822,0.088849775,0.219912544,12.29796867,0.19821293,0.967106729,2.026810885,0.845539048,0.07077685,78.29784684,-1.140375042,0.437444348
NCC(=O)O.N[C@@H](CS)C(=O)O.N[C@@H](C[S-])C(=O)[O-].[Fe+2],0.765692678,0.800882261,0.764005095,-6.033995493,19.62403392,14.37127227,0.26139144,0.104325201,0.177617657,0.076759309,0.400405456,0.085080332,0.373161167,12.74531433,0.209903201,0.962344646,2.416994871,0.071105202,0.085308772,79.05956176,-1.159540679,0.501081775
O=C([O-])/C=C/C(=O)[O-].[Fe+2],0.180738829,0.918867543,0.850079733,-4.731007595,19.93469896,25.32925058,0.199617697,0.088484744,0.156943108,0.059006974,0.36153854,0.092259641,0.396913427,15.92339926,0.185010981,0.967052549,2.118064562,1.292647724,0.069014053,82.47497664,-1.313502555,0.390712876
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Fe+2],0.159707183,0.705042078,0.698615122,-6.321183436,14.76668085,5.930403935,0.209871595,0.086767324,0.148228199,0.063464962,0.488210162,0.090926518,0.208305484,15.5376797,0.198688993,0.608597302,1.914346192,0.769643916,0.097991534,66.06810633,-0.571029665,0.321795203
NCC(=O)[O-].NCC(=O)[O-].O=S(=O)(O)O.[Fe+2],0.21746544,0.860655277,0.848025382,-5.73644489,15.89938976,3.307426896,0.217558413,0.086860601,0.157132584,0.069859091,0.450225294,0.087433543,0.334079015,15.84900143,0.198984165,0.947263464,2.087264648,0.589231743,0.076609796,75.24523301,-0.873231896,0.450751356
O=C([O-])CCC(=O)[O-].[Fe+2],0.151345272,0.914176007,0.84184466,-4.678272246,18.93451587,22.8597985,0.204184935,0.085237338,0.163627309,0.060112951,0.375952214,0.085691737,0.282879147,13.13848698,0.225115176,0.967663014,2.005328554,1.387831151,0.064822751,83.8459919,-1.107801276,0.367870163
[Fe+2].[Fe+3].[Fe+3].[O-2].[O-2].[O-2].[O-2],0.13611858,0.914684085,0.810794397,-4.703222204,21.99734819,42.11091476,0.203418212,0.093169123,0.165728358,0.08470081,0.424392248,0.090334611,0.16105564,18.35272623,0.210712085,0.930755524,2.152031323,2.628025076,0.077772215,88.04701055,-2.76829871,2.953122708
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,0.119940591,0.8696582,0.820777495,-4.982729374,17.57360077,39.25971258,0.258230728,0.389514009,0.245163789,0.404469354,0.57767387,0.743558263,0.170184815,10.09510918,0.828523489,0.969699013,2.692800557,2.589598047,0.88181731,96.123987,-4.511921165,3.383151836
CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,0.831063371,0.918066479,0.862101148,-4.69043718,35.26967807,38.72473547,0.187127951,0.463025901,0.140998665,0.140837231,0.513762187,0.363604168,0.764748424,13.22967559,0.353530781,0.967660867,2.433605855,3.062578165,0.685723683,97.13534808,-3.191268777,2.225914224
CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,0.265642565,0.345245161,0.696769471,-5.635964018,44.2525537,57.82499023,0.190646291,0.297152514,0.146302228,0.086014523,0.568393568,0.701568834,0.741617388,2.57522415,0.425714329,0.946085471,3.03470898,2.757436006,0.863376409,90.88711399,-5.462687377,6.660070144
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,0.593507065,0.890172408,0.845997978,-5.114361883,17.73342423,20.57919081,0.226563157,0.448415641,0.259725452,0.102249461,0.623189153,0.516884252,0.860174483,11.21279668,0.78324893,0.967376685,2.788217056,3.095119471,0.876606749,94.48413741,-2.752618257,2.864383954
N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.61970864,0.600127719,0.861943502,-5.10017358,16.85807772,25.38622187,0.182053023,0.253827496,0.153333607,0.0896914,0.491299168,0.306051086,0.84194007,7.570964418,0.544825482,0.967973905,2.708704805,0.873906214,0.6843386,87.23949475,-2.996120399,2.859231651
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,0.087077736,0.922489218,0.86827685,-4.948028657,14.40090051,12.94177965,0.192944739,0.347244136,0.329489262,0.587736691,0.420381847,0.239061829,0.139761115,11.69305351,0.444337789,0.968517948,2.302001384,2.505327906,0.544817122,96.81708556,-3.289778769,5.406544841
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C,0.49936605,0.379150227,0.561404571,-6.315649499,38.06579929,35.48475807,0.25285315,0.149752686,0.18467698,0.078787967,0.490681902,0.502072556,0.8742878,48.32261795,0.687758116,0.917118571,3.453588672,1.987506115,0.498887309,81.59948551,-1.984761328,5.330973956
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,0.734080752,0.534121956,0.788762607,-5.614061593,27.04695307,18.79661957,0.232696691,0.15216802,0.179773529,0.077099923,0.552117601,0.351546952,0.871995402,29.33103054,0.682011342,0.95574765,3.67045212,2.054596888,0.5099617,91.14635285,-2.326379344,2.777109174
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0.579154399,0.938290836,0.831629071,-4.98174924,22.12764065,34.37705208,0.19927618,0.546316796,0.202173915,0.318286655,0.530585101,0.538591821,0.60155193,8.196172622,0.885558389,0.968582851,2.700463966,3.484554357,0.879214464,96.25948568,-3.327793686,3.616098193
CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,0.734234908,0.936162191,0.86817634,-4.782913914,40.13218224,18.75994758,0.189938126,0.498562135,0.265827525,0.219123486,0.451381012,0.536382875,0.314003269,18.89644499,0.81762786,0.961216566,2.63073546,2.781800779,0.85876184,97.68994337,-3.751227136,2.74646053
CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,0.667391088,0.929065068,0.860534071,-4.806279139,41.43515968,19.41302162,0.192759145,0.432420529,0.273809282,0.165687383,0.434078775,0.621376402,0.673944691,15.58866398,0.81600108,0.964184658,2.563536736,2.522878284,0.842983704,97.07056309,-3.544697018,2.304316003
[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.72441216,0.932737334,0.854924933,-4.778731046,44.60254288,22.83543396,0.2038379,0.367880702,0.200980095,0.311029159,0.481058696,0.849706603,0.750811781,10.59532719,0.345737845,0.968567673,2.43164685,3.131071244,0.83628365,98.93057987,-3.844221258,2.649663723
Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,0.624513096,0.916804994,0.852830601,-4.56635098,22.19189014,18.11825111,0.196911796,0.383222172,0.194910222,0.145366303,0.60990144,0.413950262,0.676080226,20.6033638,0.708523098,0.966105249,3.610012256,2.654916669,0.75141703,96.55094291,-2.164630607,2.325989571
N[C@]1(C(=O)O)C[C@@H]([18F])C1,0.26718089,0.873418594,0.862705173,-4.788401943,17.39189432,6.112043212,0.196510477,0.104403429,0.174322506,0.064711585,0.461693637,0.090473256,0.138345971,10.63949429,0.239190954,0.964140373,2.411333929,1.043824787,0.072133658,91.4870792,-0.384031358,1.077635163
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1,0.290949434,0.912499279,0.686414935,-5.004740565,46.89017376,34.63173041,0.175753568,0.209601915,0.158637933,0.075113261,0.662724602,0.666336758,0.46989788,21.32838939,0.427429067,0.964228324,2.80813977,2.917494117,0.698786702,92.42991206,-3.857673406,3.976507422
O=C[C@H]([18F])[C@@H](O)[C@H](O)[C@H](O)CO,0.219870945,0.912775009,0.83863593,-5.273768141,13.41671478,8.216181319,0.181453722,0.084281828,0.183421667,0.062796086,0.469533754,0.096808837,0.144099547,17.06621027,0.263116149,0.964931171,2.271837031,1.363839941,0.074852414,83.34889321,0.005684228,1.162478297
O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,0.409475038,0.936204586,0.878079743,-4.591088479,15.29162804,21.06142388,0.180164913,0.495878061,0.178354284,0.078006162,0.53670848,0.352905604,0.320864637,9.984017009,0.366379196,0.969047504,2.512043512,3.109963044,0.65333599,95.83568624,-2.962752479,6.111706667
[F-],0.167083217,0.944683343,0.854604767,-4.533195495,21.15731877,40.23682108,0.178019608,0.080490157,0.159398213,0.073474844,0.407627937,0.086810732,0.148723329,15.58136623,0.226032633,0.967049775,2.284437,1.471629803,0.069885126,80.91526476,-0.291785271,3.168372294
[18F-],0.167083217,0.930438457,0.854604767,-4.533195495,21.13104888,40.27801667,0.179399469,0.080490157,0.158479045,0.073474844,0.410452042,0.086652969,0.148723329,17.34012493,0.226032633,0.967045407,2.284437,1.472362939,0.069885126,81.22267869,-0.405693401,3.159020524
N[C@@H](Cc1cc(O)c(O)cc1[18F])C(=O)O,0.354717478,0.751118762,0.856720403,-5.253860915,17.8623004,7.29579358,0.217289747,0.131844493,0.168009566,0.09728919,0.423032706,0.108759679,0.165323372,5.759145838,0.26655101,0.969636593,2.368925377,0.837027516,0.083245405,92.99880841,-0.990707934,1.055680396
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O,0.163905375,0.795338386,0.756692681,-4.812398721,28.08330671,26.8031805,0.213266355,0.228763173,0.211323124,0.113122713,0.696216435,0.247679472,0.291430687,16.0788374,0.577250071,0.969133541,2.486977307,2.824761022,0.733412794,93.16288287,-3.571970528,3.157800423
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.136877084,0.867878387,0.803566378,-4.823134732,33.58607236,24.32071558,0.168593678,0.157230166,0.16529047,0.071320819,0.728406289,0.413838403,0.195262616,15.5461486,0.43050225,0.969710279,2.671599389,2.693863045,0.555532161,92.71316986,-3.324476202,4.088952505
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F],0.720790103,0.922081729,0.831512947,-4.770955356,24.67534542,22.16223801,0.227253348,0.425334251,0.531353398,0.216146951,0.582679046,0.421692637,0.835091019,16.51673177,0.554611816,0.966123743,2.551868884,2.915753825,0.783607932,97.22699097,-3.700123863,2.872995973
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,0.289393743,0.912389843,0.814936423,-4.94811614,45.99555044,52.3055129,0.175983367,0.162876418,0.139943628,0.065674421,0.715420221,0.572093841,0.238044398,13.95708382,0.472836181,0.969148229,2.81744441,2.892544751,0.652140269,93.15467921,-3.683272764,3.9139499
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,0.286209493,0.901052194,0.777041786,-4.982866564,58.66832046,61.6521362,0.176921536,0.312462716,0.149948126,0.071520282,0.68279364,0.665440798,0.661099687,17.15841941,0.433456351,0.967374504,2.843121014,3.119546308,0.81553059,96.22061926,-4.446272755,4.961378546
CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,0.136149439,0.242540859,0.365779384,-6.655604866,59.16116379,4.675948903,0.272175478,0.107030082,0.158458941,0.095232145,0.541914392,0.106121426,0.833583762,231.9135797,0.400801819,0.100470854,2.482621904,0.179702856,0.119476209,59.69991701,-1.902292283,2.504817119
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.104554924,0.785495213,0.826332811,-4.77237382,31.69423594,26.76836603,0.187252655,0.176129899,0.149617977,0.0709365,0.663441144,0.314404292,0.499657327,15.87835591,0.310955254,0.969714551,2.322075155,3.021441473,0.695587303,93.12775248,-3.619331362,3.868833928
CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.246275369,0.777809313,0.809116719,-5.036804246,28.93378437,39.76480003,0.298366628,0.753436842,0.166988938,0.128248915,0.572421336,0.793974645,0.869675888,14.29290315,0.79351501,0.951003821,3.12542504,2.514119688,0.583524567,94.70292431,-3.023511139,1.983715154
C[C@@H](O[C@H]1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.411582418,0.75469176,0.780492146,-5.225975229,49.04164166,35.2612862,0.204460486,0.702608402,0.177772268,0.133733692,0.605921236,0.759407231,0.815969439,18.06739289,0.769295016,0.958875969,3.507254433,2.972146669,0.848941983,94.81743159,-3.688218991,7.017605823
Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,0.520351805,0.532702751,0.724468124,-5.752178089,32.09765402,25.11317922,0.219876303,0.133185009,0.18212741,0.07831508,0.41703717,0.122611037,0.782193355,16.74248111,0.237368036,0.926846892,3.764019859,1.686451659,0.155898025,82.26739872,-1.875830028,6.526296947
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,0.145428372,0.749394044,0.748454174,-5.210468497,19.28696628,54.75066939,0.219621381,0.321473924,0.161516934,0.093076541,0.603034663,0.320766332,0.299437815,16.38868844,0.791055123,0.946383538,2.956184967,1.60381392,0.883341654,95.96491892,-4.297426921,1.972555522
Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.478927036,0.850831805,0.744117598,-4.941920307,46.13407408,64.63530475,0.226021863,0.499729487,0.182637215,0.158236981,0.614905027,0.681295725,0.606387595,10.99382448,0.787533354,0.794757965,3.437014737,3.055211858,0.891071478,92.51580285,-4.064594196,10.51945959
CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,0.136665638,0.90762046,0.840530631,-4.727693754,17.82980066,31.48060189,0.201638368,0.362935219,0.393152618,0.103688133,0.448205548,0.209038596,0.318982373,9.582815569,0.353717217,0.949580364,3.016246387,2.855213299,0.234169883,96.48245781,-2.801575655,1.822467979
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,0.375968537,0.724434391,0.757909079,-5.225527848,44.57903844,41.4918713,0.236833193,0.444194582,0.167402841,0.085733798,0.554192162,0.744329792,0.870678172,13.41618395,0.565558919,0.947843147,3.637889786,2.82743156,0.870254798,91.86089374,-3.465771183,8.572099353
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,0.561107745,0.735397292,0.784618943,-5.200664463,31.68578757,34.76271714,0.235463285,0.67283286,0.233123927,0.087695777,0.641405532,0.535416879,0.880917546,16.39865037,0.816655367,0.955747158,3.361398367,2.025975818,0.912295522,93.79877113,-2.638223435,3.75230274
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.333576626,0.132696222,0.403606617,-6.682567618,33.71877105,16.75212933,0.201278963,0.082578741,0.187785554,0.067590289,0.490067992,0.108817416,0.145293633,13.74086529,0.499961847,0.329927485,2.126468305,0.787490877,0.128825796,71.11437558,-1.222679663,1.22944046
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0.245150344,0.839104725,0.706497623,-5.142089912,24.91016978,32.64493618,0.216682292,0.223651761,0.205791304,0.144018693,0.707532038,0.640384791,0.290429399,8.931041221,0.808535811,0.96796479,2.607587705,3.146178499,0.859513402,95.96597975,-5.130589827,6.299860896
CC(C)C1OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C1=O,0.156297108,0.876770522,0.752356364,-4.954192423,42.36964355,43.25569083,0.182031777,0.154123073,0.155346983,0.067555861,0.607471517,0.308393228,0.733665445,13.71423069,0.258552368,0.953507152,2.292566562,2.650465205,0.644628794,87.7855263,-3.986984151,2.830909393
C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,0.712709025,0.886728827,0.833886304,-4.963347132,35.64426439,30.81352413,0.200318459,0.539808466,0.231899234,0.105493131,0.6442284,0.730863217,0.782311316,12.24221305,0.802383826,0.961816994,2.639547431,3.105201432,0.870391902,93.46714989,-3.212517747,3.993165476
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O.[Gd+3],0.304064328,0.572354062,0.743159927,-5.508262564,29.29844534,30.06188238,0.227253643,0.116133885,0.228133481,0.095644856,0.39613579,0.103046052,0.658339467,23.98551997,0.44644614,0.842849243,2.437610527,-0.029165588,0.179585423,73.52118347,-1.612368678,0.594095782
O=C([O-])C[N+]12CC[N+]3(CC(=O)[O-])CC[N+]4([C@@H](CO)[C@@H](O)CO)CC[N+](CC(=O)[O-])(CC1)[Gd-]234,0.2909331,0.460520225,0.688258002,-5.491582727,46.53360378,31.72950563,0.220073225,0.090325835,0.233121964,0.089041094,0.575470283,0.108834278,0.504420663,37.30434924,0.362024548,0.542608077,2.171371532,0.698226444,0.142994889,65.94208695,-1.493489375,1.417408285
CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd+3],0.295955964,0.598200229,0.810569813,-5.579459722,25.58249979,12.38940396,0.190382804,0.102240603,0.173914254,0.075960583,0.427797526,0.101238483,0.520647961,19.04187402,0.369138819,0.89073927,2.322117032,-0.040633535,0.137725337,66.48068855,-1.325059957,0.332812497
